,Glycolysis / Gluconeogenesis - Homo sapiens (human),Citrate cycle (TCA cycle) - Homo sapiens (human),Pentose phosphate pathway - Homo sapiens (human),Pentose and glucuronate interconversions - Homo sapiens (human),Fructose and mannose metabolism - Homo sapiens (human),Galactose metabolism - Homo sapiens (human),Ascorbate and aldarate metabolism - Homo sapiens (human),Fatty acid biosynthesis - Homo sapiens (human),Fatty acid elongation - Homo sapiens (human),Fatty acid degradation - Homo sapiens (human),Steroid biosynthesis - Homo sapiens (human),Primary bile acid biosynthesis - Homo sapiens (human),Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),Steroid hormone biosynthesis - Homo sapiens (human),Oxidative phosphorylation - Homo sapiens (human),Arginine biosynthesis - Homo sapiens (human),Purine metabolism - Homo sapiens (human),Caffeine metabolism - Homo sapiens (human),Pyrimidine metabolism - Homo sapiens (human),"Alanine, aspartate and glutamate metabolism - Homo sapiens (human)","Glycine, serine and threonine metabolism - Homo sapiens (human)",Cysteine and methionine metabolism - Homo sapiens (human),"Valine, leucine and isoleucine degradation - Homo sapiens (human)","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)",Lysine degradation - Homo sapiens (human),Arginine and proline metabolism - Homo sapiens (human),Histidine metabolism - Homo sapiens (human),Tyrosine metabolism - Homo sapiens (human),Phenylalanine metabolism - Homo sapiens (human),Tryptophan metabolism - Homo sapiens (human),"Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)",beta-Alanine metabolism - Homo sapiens (human),Taurine and hypotaurine metabolism - Homo sapiens (human),Phosphonate and phosphinate metabolism - Homo sapiens (human),Selenocompound metabolism - Homo sapiens (human),D-Amino acid metabolism - Homo sapiens (human),Glutathione metabolism - Homo sapiens (human),Starch and sucrose metabolism - Homo sapiens (human),N-Glycan biosynthesis - Homo sapiens (human),Other glycan degradation - Homo sapiens (human),Mucin type O-glycan biosynthesis - Homo sapiens (human),Various types of N-glycan biosynthesis - Homo sapiens (human),Other types of O-glycan biosynthesis - Homo sapiens (human),Mannose type O-glycan biosynthesis - Homo sapiens (human),Amino sugar and nucleotide sugar metabolism - Homo sapiens (human),"Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)",Glycosaminoglycan degradation - Homo sapiens (human),Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human),Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human),Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human),Glycerolipid metabolism - Homo sapiens (human),Inositol phosphate metabolism - Homo sapiens (human),Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human),Glycerophospholipid metabolism - Homo sapiens (human),Ether lipid metabolism - Homo sapiens (human),Arachidonic acid metabolism - Homo sapiens (human),Linoleic acid metabolism - Homo sapiens (human),alpha-Linolenic acid metabolism - Homo sapiens (human),Sphingolipid metabolism - Homo sapiens (human),Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human),Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human),Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human),Pyruvate metabolism - Homo sapiens (human),Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),Propanoate metabolism - Homo sapiens (human),Butanoate metabolism - Homo sapiens (human),One carbon pool by folate - Homo sapiens (human),Thiamine metabolism - Homo sapiens (human),Riboflavin metabolism - Homo sapiens (human),Vitamin B6 metabolism - Homo sapiens (human),Nicotinate and nicotinamide metabolism - Homo sapiens (human),Pantothenate and CoA biosynthesis - Homo sapiens (human),Biotin metabolism - Homo sapiens (human),Lipoic acid metabolism - Homo sapiens (human),Folate biosynthesis - Homo sapiens (human),Retinol metabolism - Homo sapiens (human),Porphyrin metabolism - Homo sapiens (human),Terpenoid backbone biosynthesis - Homo sapiens (human),Nitrogen metabolism - Homo sapiens (human),Sulfur metabolism - Homo sapiens (human),Aminoacyl-tRNA biosynthesis - Homo sapiens (human),Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human),Drug metabolism - cytochrome P450 - Homo sapiens (human),Drug metabolism - other enzymes - Homo sapiens (human),Biosynthesis of unsaturated fatty acids - Homo sapiens (human),ABC transporters - Homo sapiens (human),Ribosome biogenesis in eukaryotes - Homo sapiens (human),Ribosome - Homo sapiens (human),Nucleocytoplasmic transport - Homo sapiens (human),mRNA surveillance pathway - Homo sapiens (human),RNA degradation - Homo sapiens (human),RNA polymerase - Homo sapiens (human),Basal transcription factors - Homo sapiens (human),DNA replication - Homo sapiens (human),Spliceosome - Homo sapiens (human),Proteasome - Homo sapiens (human),Protein export - Homo sapiens (human),Viral life cycle - HIV-1 - Homo sapiens (human),Virion - Human immunodeficiency virus - Homo sapiens (human),Virion - Flavivirus - Homo sapiens (human),Virion - Lyssavirus - Homo sapiens (human),Virion - Herpesvirus - Homo sapiens (human),Virion - Adenovirus - Homo sapiens (human),PPAR signaling pathway - Homo sapiens (human),Base excision repair - Homo sapiens (human),Nucleotide excision repair - Homo sapiens (human),Mismatch repair - Homo sapiens (human),Homologous recombination - Homo sapiens (human),Non-homologous end-joining - Homo sapiens (human),Fanconi anemia pathway - Homo sapiens (human),MAPK signaling pathway - Homo sapiens (human),ErbB signaling pathway - Homo sapiens (human),Ras signaling pathway - Homo sapiens (human),Rap1 signaling pathway - Homo sapiens (human),Calcium signaling pathway - Homo sapiens (human),cGMP-PKG signaling pathway - Homo sapiens (human),cAMP signaling pathway - Homo sapiens (human),Cytokine-cytokine receptor interaction - Homo sapiens (human),Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human),Chemokine signaling pathway - Homo sapiens (human),NF-kappa B signaling pathway - Homo sapiens (human),HIF-1 signaling pathway - Homo sapiens (human),FoxO signaling pathway - Homo sapiens (human),Phosphatidylinositol signaling system - Homo sapiens (human),Sphingolipid signaling pathway - Homo sapiens (human),Phospholipase D signaling pathway - Homo sapiens (human),Neuroactive ligand-receptor interaction - Homo sapiens (human),Cell cycle - Homo sapiens (human),Oocyte meiosis - Homo sapiens (human),p53 signaling pathway - Homo sapiens (human),Ubiquitin mediated proteolysis - Homo sapiens (human),Sulfur relay system - Homo sapiens (human),SNARE interactions in vesicular transport - Homo sapiens (human),Autophagy - other - Homo sapiens (human),Mitophagy - animal - Homo sapiens (human),Autophagy - animal - Homo sapiens (human),Protein processing in endoplasmic reticulum - Homo sapiens (human),Lysosome - Homo sapiens (human),Endocytosis - Homo sapiens (human),Phagosome - Homo sapiens (human),Peroxisome - Homo sapiens (human),mTOR signaling pathway - Homo sapiens (human),PI3K-Akt signaling pathway - Homo sapiens (human),AMPK signaling pathway - Homo sapiens (human),Apoptosis - Homo sapiens (human),Longevity regulating pathway - Homo sapiens (human),Longevity regulating pathway - multiple species - Homo sapiens (human),Apoptosis - multiple species - Homo sapiens (human),Ferroptosis - Homo sapiens (human),Necroptosis - Homo sapiens (human),Cellular senescence - Homo sapiens (human),Cardiac muscle contraction - Homo sapiens (human),Adrenergic signaling in cardiomyocytes - Homo sapiens (human),Vascular smooth muscle contraction - Homo sapiens (human),Wnt signaling pathway - Homo sapiens (human),Notch signaling pathway - Homo sapiens (human),Hedgehog signaling pathway - Homo sapiens (human),TGF-beta signaling pathway - Homo sapiens (human),Axon guidance - Homo sapiens (human),VEGF signaling pathway - Homo sapiens (human),Apelin signaling pathway - Homo sapiens (human),Osteoclast differentiation - Homo sapiens (human),Hippo signaling pathway - Homo sapiens (human),Hippo signaling pathway - multiple species - Homo sapiens (human),Focal adhesion - Homo sapiens (human),ECM-receptor interaction - Homo sapiens (human),Cell adhesion molecules - Homo sapiens (human),Adherens junction - Homo sapiens (human),Tight junction - Homo sapiens (human),Gap junction - Homo sapiens (human),Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human),Complement and coagulation cascades - Homo sapiens (human),Platelet activation - Homo sapiens (human),Antigen processing and presentation - Homo sapiens (human),Neutrophil extracellular trap formation - Homo sapiens (human),Renin-angiotensin system - Homo sapiens (human),Toll-like receptor signaling pathway - Homo sapiens (human),NOD-like receptor signaling pathway - Homo sapiens (human),RIG-I-like receptor signaling pathway - Homo sapiens (human),Cytosolic DNA-sensing pathway - Homo sapiens (human),C-type lectin receptor signaling pathway - Homo sapiens (human),JAK-STAT signaling pathway - Homo sapiens (human),Hematopoietic cell lineage - Homo sapiens (human),Natural killer cell mediated cytotoxicity - Homo sapiens (human),IL-17 signaling pathway - Homo sapiens (human),Th1 and Th2 cell differentiation - Homo sapiens (human),Th17 cell differentiation - Homo sapiens (human),T cell receptor signaling pathway - Homo sapiens (human),B cell receptor signaling pathway - Homo sapiens (human),Fc epsilon RI signaling pathway - Homo sapiens (human),Fc gamma R-mediated phagocytosis - Homo sapiens (human),TNF signaling pathway - Homo sapiens (human),Leukocyte transendothelial migration - Homo sapiens (human),Intestinal immune network for IgA production - Homo sapiens (human),Circadian rhythm - Homo sapiens (human),Circadian entrainment - Homo sapiens (human),Thermogenesis - Homo sapiens (human),Long-term potentiation - Homo sapiens (human),Synaptic vesicle cycle - Homo sapiens (human),Neurotrophin signaling pathway - Homo sapiens (human),Retrograde endocannabinoid signaling - Homo sapiens (human),Glutamatergic synapse - Homo sapiens (human),Cholinergic synapse - Homo sapiens (human),Serotonergic synapse - Homo sapiens (human),GABAergic synapse - Homo sapiens (human),Dopaminergic synapse - Homo sapiens (human),Long-term depression - Homo sapiens (human),Olfactory transduction - Homo sapiens (human),Taste transduction - Homo sapiens (human),Phototransduction - Homo sapiens (human),Inflammatory mediator regulation of TRP channels - Homo sapiens (human),Regulation of actin cytoskeleton - Homo sapiens (human),Insulin signaling pathway - Homo sapiens (human),Insulin secretion - Homo sapiens (human),GnRH signaling pathway - Homo sapiens (human),Ovarian steroidogenesis - Homo sapiens (human),Progesterone-mediated oocyte maturation - Homo sapiens (human),Estrogen signaling pathway - Homo sapiens (human),Melanogenesis - Homo sapiens (human),Prolactin signaling pathway - Homo sapiens (human),Thyroid hormone synthesis - Homo sapiens (human),Thyroid hormone signaling pathway - Homo sapiens (human),Adipocytokine signaling pathway - Homo sapiens (human),Oxytocin signaling pathway - Homo sapiens (human),Glucagon signaling pathway - Homo sapiens (human),Regulation of lipolysis in adipocytes - Homo sapiens (human),Renin secretion - Homo sapiens (human),Aldosterone synthesis and secretion - Homo sapiens (human),Relaxin signaling pathway - Homo sapiens (human),Cortisol synthesis and secretion - Homo sapiens (human),"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",GnRH secretion - Homo sapiens (human),Type II diabetes mellitus - Homo sapiens (human),Insulin resistance - Homo sapiens (human),Non-alcoholic fatty liver disease - Homo sapiens (human),AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human),Cushing syndrome - Homo sapiens (human),"Growth hormone synthesis, secretion and action - Homo sapiens (human)",Alcoholic liver disease - Homo sapiens (human),Type I diabetes mellitus - Homo sapiens (human),Maturity onset diabetes of the young - Homo sapiens (human),Aldosterone-regulated sodium reabsorption - Homo sapiens (human),Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human),Vasopressin-regulated water reabsorption - Homo sapiens (human),Proximal tubule bicarbonate reclamation - Homo sapiens (human),Collecting duct acid secretion - Homo sapiens (human),Salivary secretion - Homo sapiens (human),Gastric acid secretion - Homo sapiens (human),Pancreatic secretion - Homo sapiens (human),Carbohydrate digestion and absorption - Homo sapiens (human),Protein digestion and absorption - Homo sapiens (human),Fat digestion and absorption - Homo sapiens (human),Bile secretion - Homo sapiens (human),Vitamin digestion and absorption - Homo sapiens (human),Mineral absorption - Homo sapiens (human),Cholesterol metabolism - Homo sapiens (human),Alzheimer disease - Homo sapiens (human),Parkinson disease - Homo sapiens (human),Amyotrophic lateral sclerosis - Homo sapiens (human),Huntington disease - Homo sapiens (human),Spinocerebellar ataxia - Homo sapiens (human),Prion disease - Homo sapiens (human),Pathways of neurodegeneration - multiple diseases - Homo sapiens (human),Cocaine addiction - Homo sapiens (human),Amphetamine addiction - Homo sapiens (human),Morphine addiction - Homo sapiens (human),Nicotine addiction - Homo sapiens (human),Alcoholism - Homo sapiens (human),Bacterial invasion of epithelial cells - Homo sapiens (human),Vibrio cholerae infection - Homo sapiens (human),Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human),Pathogenic Escherichia coli infection - Homo sapiens (human),Shigellosis - Homo sapiens (human),Salmonella infection - Homo sapiens (human),Pertussis - Homo sapiens (human),Legionellosis - Homo sapiens (human),Yersinia infection - Homo sapiens (human),Leishmaniasis - Homo sapiens (human),Chagas disease - Homo sapiens (human),African trypanosomiasis - Homo sapiens (human),Malaria - Homo sapiens (human),Toxoplasmosis - Homo sapiens (human),Amoebiasis - Homo sapiens (human),Staphylococcus aureus infection - Homo sapiens (human),Tuberculosis - Homo sapiens (human),Hepatitis C - Homo sapiens (human),Hepatitis B - Homo sapiens (human),Measles - Homo sapiens (human),Human cytomegalovirus infection - Homo sapiens (human),Influenza A - Homo sapiens (human),Human papillomavirus infection - Homo sapiens (human),Human T-cell leukemia virus 1 infection - Homo sapiens (human),Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human),Herpes simplex virus 1 infection - Homo sapiens (human),Epstein-Barr virus infection - Homo sapiens (human),Human immunodeficiency virus 1 infection - Homo sapiens (human),Coronavirus disease - COVID-19 - Homo sapiens (human),Pathways in cancer - Homo sapiens (human),Transcriptional misregulation in cancer - Homo sapiens (human),Viral carcinogenesis - Homo sapiens (human),Chemical carcinogenesis - DNA adducts - Homo sapiens (human),Proteoglycans in cancer - Homo sapiens (human),MicroRNAs in cancer - Homo sapiens (human),Chemical carcinogenesis - receptor activation - Homo sapiens (human),Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human),Colorectal cancer - Homo sapiens (human),Renal cell carcinoma - Homo sapiens (human),Pancreatic cancer - Homo sapiens (human),Endometrial cancer - Homo sapiens (human),Glioma - Homo sapiens (human),Prostate cancer - Homo sapiens (human),Thyroid cancer - Homo sapiens (human),Basal cell carcinoma - Homo sapiens (human),Melanoma - Homo sapiens (human),Bladder cancer - Homo sapiens (human),Chronic myeloid leukemia - Homo sapiens (human),Acute myeloid leukemia - Homo sapiens (human),Small cell lung cancer - Homo sapiens (human),Non-small cell lung cancer - Homo sapiens (human),Breast cancer - Homo sapiens (human),Hepatocellular carcinoma - Homo sapiens (human),Gastric cancer - Homo sapiens (human),Central carbon metabolism in cancer - Homo sapiens (human),Choline metabolism in cancer - Homo sapiens (human),PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human),Asthma - Homo sapiens (human),Autoimmune thyroid disease - Homo sapiens (human),Inflammatory bowel disease - Homo sapiens (human),Systemic lupus erythematosus - Homo sapiens (human),Rheumatoid arthritis - Homo sapiens (human),Allograft rejection - Homo sapiens (human),Graft-versus-host disease - Homo sapiens (human),Primary immunodeficiency - Homo sapiens (human),Hypertrophic cardiomyopathy - Homo sapiens (human),Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human),Dilated cardiomyopathy - Homo sapiens (human),Diabetic cardiomyopathy - Homo sapiens (human),Viral myocarditis - Homo sapiens (human),Lipid and atherosclerosis - Homo sapiens (human),Fluid shear stress and atherosclerosis - Homo sapiens (human)
1,HK3,CS,GPI,GUSB,MPI,GALM,UGDH,ACACA,ACAA2,ACAT2,FDFT1,CYP46A1,TAT,CYP11A1,ND1,OTC,NUDT9,CYP1A2,CAD,GOT1,SHMT2,CTH,BCAT2,SDS,AASS,GATM,HAL,GOT1,PAH,TDO2,GOT1,GADL1,CDO1,PCYT2,KYAT3,GLS2,GGT7,MGAM,SRD5A3,NEU1,GALNTL6,ALG13,OGT,POMT1,CHIA,HK3,HYAL2,XYLT1,FUT8,XYLT1,GLYCTK,PIK3C3,PIGA,GPD1L,AGPS,PLA2G10,PLA2G10,PLA2G10,SPTLC1,B3GNT5,A3GALT2,B4GALNT1,ACSS1,ACSS1,ACSS1,ACAT2,DHFR,NFS1,RFK,PNPO,ASPDH,PANK1,OXSM,LIPT2,GCH1,BCO1,ALAS1,ACAT2,GLUD2,PAPSS2,TRNA,CYP1A1,CYP2D6,HPRT1,ELOVL1,DEFB1,CSNK2B,MRPS2,AAAS,NCBP1,DCPS,POLR2B,GTF2A1L,SSBP1,RNVU1-18,PSMD3,OXA1L,CCR5,CD4,TYRO3,CHRNA1,PILRA,CXADR,CD36,OGG1,RBX1,SSBP1,SSBP1,XRCC6,ATRIP,CACNA1A,EGF,EGF,RAP1A,SLC8A1,AGTR1,VIP,CCL1,CCL5,CXCL1,LCK,IL6,TGFB1,PI4KA,SPTLC1,EGF,CHRM1,CCND1,INS,ATM,UBB,NFS1,STX1A,RPTOR,BCL2L13,INS,SEC61A1,TCIRG1,ARF6,VAMP3,PEX16,SLC7A5,EGF,MAP3K7,TNFSF10,INS,INS,TNFRSF1A,SLC3A2,TNF,TGFB1,CACNA1C,ADRB1,ADRA1A,PORCN,DLL3,PTCH1,CHRD,NTNG1,VEGFA,ADCY1,CSF1,CRB2,DCHS1,COL1A1,COL1A1,CD58,NECTIN1,CRB3,GJA1,LIF,F7,TBXA2R,IFNG,FCGR3A,AGT,TLR1,NOD1,RIGI,POLR3A,CLEC7A,IL2,KITLG,HLA-A,IL25,DLL3,IL1B,CD3D,IGH,IGH,IGH,TNF,JAM3,CD80,RORA,GRIN1,ADRB3,GRIA1,SLC32A1,NGF,SLC17A6,SLC38A1,CHAT,TPH2,SLC38A1,TH,NOS1,OR2J3,SCNN1A,RHO,KNG1,LPAR1,INS,SLC2A1,GNRH1,CGA,PGR,ESR1,POMC,PRL,TSHB,PRKACA,TNF,OXT,AKT1,TSHB,ADRB1,AGT,RLN1,POMC,CASR,KISS1,INS,INS,IL6,TGFB2,CRH,GHRH,C1QA,INS,HHEX,HSD11B2,PTH,AVP,SLC9A3,CA2,ADRB1,CHRM3,CHRM3,AMY1C,PGA5,LIPF,EPHX1,CBLIF,SLC34A1,ABCA1,ADAM10,ADORA2A,TP53,CLTA,TRPC3,PRNP,APP,TH,TH,OPRM1,SLC32A1,TH,CDH1,ATP6V1A,PTPN11,IGH,CD44,PODXL,ITGA5,HSPD1,FN1,TLR2,TLR4,IGH,SDC1,IFNG,IL1B,KRT9,TNF,LDLR,HSPG2,CD46,PDGFRA,TPSD1,WNT1,SLC2A1,C3,LTA,CR2,CD4,TMPRSS2,DCC,RUNX1,SRC,NAT2,CD44,MIR17,CHRNA7,AS3MT,GSK3B,HIF1A,KRAS,EGF,EGF,GSTP1,RET,TP53,FGF1,FGFR3,BCR,KIT,FHIT,FHIT,ESR1,TGFA,CDX2,SLC2A1,EGF,HIF1A,HLA-DMA,IFNA1,TLR2,C1QA,CD80,HLA-A,IL6,ADA,ITGA1,ITGA1,ITGA1,SLC2A1,CXADR,APOB,HSP90AA1
2,HK1,ACLY,G6PD,KL,PMM2,GALK1,UGT2A1,ACACB,HADHB,ACAT1,SQLE,CYP39A1,COQ2,CYP17A1,ND2,ASS1,ADPRM,NAT2,DHODH,GOT1L1,SHMT1,KYAT3,BCAT1,SDSL,ALDH7A1,GAMT,UROC1,GOT1L1,DDC,IDO1,GOT1L1,CSAD,GAD1,SELENOI,KYAT1,GLS,GGT6,MGAM2,DOLK,NEU3,GALNT5,ALG14,EOGT,POMT2,CHIT1,HK1,HYAL1,XYLT2,B4GALT1,XYLT2,ALDH2,MTM1,PIGC,GPD1,PLPP1,PLA2G2D,PLA2G2D,PLA2G2D,SPTLC2,B3GALT1,B3GALNT1,B3GALT4,ACSS2,ACSS2,ACSS2,ACAT1,DHFR2,NTPCR,ACP5,PDXK,QPRT,PANK3,HLCS,LIAS,ALPL,ADH1A,ALAS2,ACAT1,GLUD1,PAPSS1,TRNR,CYP2C9,cytochrome P450 2D6-like [KO:K17712] [EC:1.14.14.1],IMPDH1,ELOVL2,ABCA1,CSNK2A1,MRPS5,NUP42,NCBP2,EXOSC1,POLR2A,GTF2A1,RNASEH1,RNU1-2,PSMD9,SRP54,CXCR4,CCR5,CLEC4M,NCAM1,PILRB,CD46,SLC27A1,NTHL1,CUL4B,PMS2,RAD50,XRCC5,ATR,CACNA1B,TGFA,TGFA,RAP1B,SLC8A2,EDNRA,CRH,CCL25,CCL3,CXCL2,ZAP70,IL6R,TGFB2,PI4KB,SPTLC2,PDGFA,CHRM2,CCND2,IGF1,CHEK2,UBC,MPST,STX2,MTOR,EIF2AK3,IGF1R,SEC61A2,ATP6V0A2,PIP5K1C,STX12,PEX3,SLC3A2,TGFA,STK11,TNFRSF10A,INSR,INSR,FADD,SLC7A11,TNFRSF1A,TGFB2,CACNA1D,ADRB2,ADRA1B,WNT1,DLL1,PTCH2,NOG,NTNG2,KDR,ADCY2,CSF1R,CRB1,DCHS2,COL1A2,COL1A2,CD2,NECTIN2,CLDN4,GJD2,LIFR,F3,F2,TNF,FCGR3B,REN,TLR2,RIPK2,IFIH1,POLR3B,LSP1,IL4,IL7,HLA-B,IL17RA,DLL1,IL1R1,CD3E,CD79A,FCER1A,FCGR1A,TNFRSF1A,ITGAM,CD86,RORB,GRIN2A,GNAS,GRIA2,SLC18A1,BDNF,SLC17A8,SLC38A2,ACHE,TPH1,SLC38A2,DDC,GUCY1A2,OR14J1,SCNN1B,GRK7,BDKRB1,LPAR2,INSR,SLC2A2,GNRH2,LHB,PIK3R1,ESR2,ASIP,PRLR,CGA,PRKACB,TNFRSF1A,OXTR,AKT2,CGA,ADRB2,AGTR1,RLN2,MC2R,GNAI1,KISS1R,INSR,RPS6KA3,IL6R,TGFB3,CRHR1,GHRHR,C1QB,GAD1,MNX1,NR3C2,PTH1R,AVPR2,CA4,ATP6V1A,ADRB2,GAST,CCK,AMY2A,PGA4,PNLIP,SLCO1A2,CUBN,SLC34A2,APOA1,ADAM17,GNAL,CASP1,CLTB,GRM1,NCAM1,MAPT,DDC,DDC,DRD1,CHRNA6,DDC,CTNNB1,ATP6V1B1,MET,SRC,ITGA5,PTPRC,ITGB1,C3,ITGA4,TLR4,TICAM1,TLR9,SDC2,IFNGR1,IL1R1,KRT10,TNFRSF1A,SCARB1,SLC10A1,MSN,PIK3CA,TPSAB1,WNT2,NRP1,TLR3,TNFSF14,CD19,BTRC,ACE2,CASP3,CSF1R,HRAS,NAT1,SRC,MIR18A,ARRB1,GSTA5,AXIN1,EPAS1,PIK3CA,EGFR,TGFA,CDKN1B,CCDC6,CDKN1A,FGF2,HRAS,ABL1,FLT3,RARB,RARB,ESR2,EGFR,MUC2,SLC2A2,PDGFA,EGF,HLA-DMB,IFNA2,TLR4,C1QB,CD86,HLA-B,IL1A,IL7R,ITGA2,ITGA2,ITGA2,SLC2A4,CD55,APOA4,HSP90AB1
3,HK2,ACO2,PGLS,UGT2A1,PMM1,GALT,UGT2A3,ACSF3,HADH,ACAA1,LSS,HSD3B7,COQ6,STS,ND3,ASL,NUDT5,NAT1,UMPS,GOT2,AGXT,KYAT1,IL4I1,BCAT2,AADAT,CKM,AMDHD1,GOT2,AOC3,IDO2,GOT2,GAD1,GAD2,CEPT1,MTR,DGLUCY,GGT1,GAA,DPAGT1,NEU4,GALNT17,ALG1,POFUT1,POMGNT1,HEXA,HK2,SPAM1,B4GALT7,B4GALT2,B4GALT7,ALDH3A2,MTMR1,PIGH,GPD2,PLPP3,PLA2G2E,PLA2G2E,PLA2G2E,SPTLC3,B3GALT2,GBGT1,ST3GAL2,PDHA2,MDH1,ACSS3,HADH,MTHFD1L,ALPL,ACP1,PDXP,NAPRT,PANK2,BTD,LIPT1,ALPI,ADH1B,EARS2,HMGCS1,GLUL,BPNT1,TRNN,CYP3A4,CYP2D7,IMPDH2,ELOVL3,ABCA2,CSNK2A2,MRPS6,GLE1,NCBP2L,EXOSC2,POLR2C,GTF2A2,RPA1,RNU1-4,PSMD12,SEC61A1,CD4,CXCR4,CD209,NCAM2,ITGA5,CD80,SLC27A4,NEIL1,CUL4A,MLH1,MRE11,DCLRE1C,FANCM,CACNA1C,AREG,FGF1,MRAS,SLC8A3,EDNRB,CGA,CCL19,CCL3L1,CXCL3,LAT,STAT3,TGFB3,PI4K2A,SPTLC3,PDGFB,CHRM3,CCND3,IGF1R,ATR,UBA52,TST,STX3,MLST8,ATF4,IRS1,SEC61B,ATP6V0A4,PIP5K1A,STX7,PEX19,SLC38A9,EREG,CAB39,TNFRSF10B,IGF1,IGF1,CASP8,TP53,TRADD,TGFB3,CACNA1F,GNAS,ADRA1D,WNT2,DLL4,SMO,NBL1,LRRC4C,SH2D2A,ADCY3,GRB2,PARD3,FAT4,COL2A1,COL2A1,VSIR,NECTIN3,CLDN3,LPAR1,IL6ST,F12,F2R,PSME1,SYK,ACE,TLR6,IKBKG,MAVS,POLR3C,HRAS,IL7,IL4,HLA-C,IL17RB,DLL4,IL1RAP,CD3G,CD79B,MS4A2,FCGR2A,BAG4,ITGB2,HLA-DMA,RORC,GRIN2B,ADCY1,ADCY1,SLC18A2,NTF4,SLC17A7,GLS2,SLC18A3,DDC,GLS2,SLC18A1,GUCY1A1,OR10C1,SCNN1G,GRK1,BDKRB2,LPAR4,IRS1,GCK,GNRHR,LHCGR,PIK3R2,HSP90AA1,MC1R,JAK2,TSHR,PRKACG,TRADD,GNAQ,AKT3,TSHR,ADRB3,GNAQ,RXFP1,MRAP,GNAI3,GNAQ,IRS1,RPS6KA1,SOCS3,TGFB1,CRHR2,GNAS,C1QC,GAD2,ONECUT1,SCNN1A,GNAS,GNAS,AQP1,ATP6V1B1,ADRB3,CCKBR,CCKAR,AMY1A,PGA3,PNLIPRP1,SLCO1B3,LMBRD1,SLC34A3,LPL,APP,GNAS,BID,CLTC,GNAQ,NCAM2,SNCA,SLC18A1,SLC18A1,ADCY1,CACNA1A,SLC18A1,CTNNA3,ATP6V1B2,PLCG1,FCGR2A,ITGB1,RAB5A,ITGAM,CR1,ITGA5,MYD88,TLR2,MYD88,LRP1,IFNGR2,IL1R2,KRT12,TRADD,CD81,TGFB1,SLAMF1,PIK3CD,TPSB2,WNT2B,MYC,TICAM1,TNFRSF14,HLA-DMA,FBXW11,NRP1,CASP9,MPO,KRAS,CYP1A2,CTTN,MIR19A,ARRB2,GSTA2,AXIN2,EGLN1,PIK3CD,PIK3CA,EGFR,CDK2,NCOA4,GADD45A,FGF3,KRAS,CRK,PIK3CA,RXRA,RXRA,NCOA1,IGF2,CDH17,GCK,PDGFB,EGFR,HLA-DOA,IFNA4,TLR5,C1QC,CD28,HLA-C,IL1B,IL2RG,ITGA2B,ITGA2B,ITGA2B,GFPT2,FYN,APOA1,HSP90B1
