,Steroid hormone biosynthesis - Homo sapiens (human),Tryptophan metabolism - Homo sapiens (human),Glutathione metabolism - Homo sapiens (human),Arachidonic acid metabolism - Homo sapiens (human),Linoleic acid metabolism - Homo sapiens (human),Retinol metabolism - Homo sapiens (human),Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human),Drug metabolism - cytochrome P450 - Homo sapiens (human),Drug metabolism - other enzymes - Homo sapiens (human),ABC transporters - Homo sapiens (human),MAPK signaling pathway - Homo sapiens (human),ErbB signaling pathway - Homo sapiens (human),Ras signaling pathway - Homo sapiens (human),Rap1 signaling pathway - Homo sapiens (human),Calcium signaling pathway - Homo sapiens (human),cAMP signaling pathway - Homo sapiens (human),Cytokine-cytokine receptor interaction - Homo sapiens (human),Chemokine signaling pathway - Homo sapiens (human),NF-kappa B signaling pathway - Homo sapiens (human),HIF-1 signaling pathway - Homo sapiens (human),FoxO signaling pathway - Homo sapiens (human),Sphingolipid signaling pathway - Homo sapiens (human),Phospholipase D signaling pathway - Homo sapiens (human),Cell cycle - Homo sapiens (human),Oocyte meiosis - Homo sapiens (human),p53 signaling pathway - Homo sapiens (human),Mitophagy - animal - Homo sapiens (human),Autophagy - animal - Homo sapiens (human),Protein processing in endoplasmic reticulum - Homo sapiens (human),Endocytosis - Homo sapiens (human),mTOR signaling pathway - Homo sapiens (human),PI3K-Akt signaling pathway - Homo sapiens (human),Apoptosis - Homo sapiens (human),Longevity regulating pathway - Homo sapiens (human),Longevity regulating pathway - multiple species - Homo sapiens (human),Necroptosis - Homo sapiens (human),Cellular senescence - Homo sapiens (human),Adrenergic signaling in cardiomyocytes - Homo sapiens (human),Wnt signaling pathway - Homo sapiens (human),Axon guidance - Homo sapiens (human),VEGF signaling pathway - Homo sapiens (human),Apelin signaling pathway - Homo sapiens (human),Osteoclast differentiation - Homo sapiens (human),Hippo signaling pathway - Homo sapiens (human),Focal adhesion - Homo sapiens (human),Adherens junction - Homo sapiens (human),Tight junction - Homo sapiens (human),Gap junction - Homo sapiens (human),Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human),Platelet activation - Homo sapiens (human),Neutrophil extracellular trap formation - Homo sapiens (human),Toll-like receptor signaling pathway - Homo sapiens (human),NOD-like receptor signaling pathway - Homo sapiens (human),C-type lectin receptor signaling pathway - Homo sapiens (human),JAK-STAT signaling pathway - Homo sapiens (human),Hematopoietic cell lineage - Homo sapiens (human),Natural killer cell mediated cytotoxicity - Homo sapiens (human),IL-17 signaling pathway - Homo sapiens (human),Th1 and Th2 cell differentiation - Homo sapiens (human),Th17 cell differentiation - Homo sapiens (human),T cell receptor signaling pathway - Homo sapiens (human),B cell receptor signaling pathway - Homo sapiens (human),Fc epsilon RI signaling pathway - Homo sapiens (human),Fc gamma R-mediated phagocytosis - Homo sapiens (human),TNF signaling pathway - Homo sapiens (human),Leukocyte transendothelial migration - Homo sapiens (human),Thermogenesis - Homo sapiens (human),Neurotrophin signaling pathway - Homo sapiens (human),Cholinergic synapse - Homo sapiens (human),Serotonergic synapse - Homo sapiens (human),Long-term depression - Homo sapiens (human),Inflammatory mediator regulation of TRP channels - Homo sapiens (human),Regulation of actin cytoskeleton - Homo sapiens (human),Insulin signaling pathway - Homo sapiens (human),GnRH signaling pathway - Homo sapiens (human),Progesterone-mediated oocyte maturation - Homo sapiens (human),Estrogen signaling pathway - Homo sapiens (human),Prolactin signaling pathway - Homo sapiens (human),Thyroid hormone signaling pathway - Homo sapiens (human),Oxytocin signaling pathway - Homo sapiens (human),Regulation of lipolysis in adipocytes - Homo sapiens (human),Relaxin signaling pathway - Homo sapiens (human),"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)",GnRH secretion - Homo sapiens (human),Type II diabetes mellitus - Homo sapiens (human),Insulin resistance - Homo sapiens (human),Non-alcoholic fatty liver disease - Homo sapiens (human),AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human),Cushing syndrome - Homo sapiens (human),"Growth hormone synthesis, secretion and action - Homo sapiens (human)",Alcoholic liver disease - Homo sapiens (human),Aldosterone-regulated sodium reabsorption - Homo sapiens (human),Bile secretion - Homo sapiens (human),Alzheimer disease - Homo sapiens (human),Parkinson disease - Homo sapiens (human),Amyotrophic lateral sclerosis - Homo sapiens (human),Huntington disease - Homo sapiens (human),Spinocerebellar ataxia - Homo sapiens (human),Prion disease - Homo sapiens (human),Pathways of neurodegeneration - multiple diseases - Homo sapiens (human),Alcoholism - Homo sapiens (human),Pathogenic Escherichia coli infection - Homo sapiens (human),Shigellosis - Homo sapiens (human),Salmonella infection - Homo sapiens (human),Yersinia infection - Homo sapiens (human),Leishmaniasis - Homo sapiens (human),Chagas disease - Homo sapiens (human),Malaria - Homo sapiens (human),Toxoplasmosis - Homo sapiens (human),Amoebiasis - Homo sapiens (human),Tuberculosis - Homo sapiens (human),Hepatitis C - Homo sapiens (human),Hepatitis B - Homo sapiens (human),Measles - Homo sapiens (human),Human cytomegalovirus infection - Homo sapiens (human),Influenza A - Homo sapiens (human),Human papillomavirus infection - Homo sapiens (human),Human T-cell leukemia virus 1 infection - Homo sapiens (human),Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human),Herpes simplex virus 1 infection - Homo sapiens (human),Epstein-Barr virus infection - Homo sapiens (human),Human immunodeficiency virus 1 infection - Homo sapiens (human),Coronavirus disease - COVID-19 - Homo sapiens (human),Pathways in cancer - Homo sapiens (human),Transcriptional misregulation in cancer - Homo sapiens (human),Viral carcinogenesis - Homo sapiens (human),Chemical carcinogenesis - DNA adducts - Homo sapiens (human),Proteoglycans in cancer - Homo sapiens (human),MicroRNAs in cancer - Homo sapiens (human),Chemical carcinogenesis - receptor activation - Homo sapiens (human),Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human),Colorectal cancer - Homo sapiens (human),Renal cell carcinoma - Homo sapiens (human),Pancreatic cancer - Homo sapiens (human),Endometrial cancer - Homo sapiens (human),Glioma - Homo sapiens (human),Prostate cancer - Homo sapiens (human),Thyroid cancer - Homo sapiens (human),Basal cell carcinoma - Homo sapiens (human),Melanoma - Homo sapiens (human),Bladder cancer - Homo sapiens (human),Chronic myeloid leukemia - Homo sapiens (human),Acute myeloid leukemia - Homo sapiens (human),Small cell lung cancer - Homo sapiens (human),Non-small cell lung cancer - Homo sapiens (human),Breast cancer - Homo sapiens (human),Hepatocellular carcinoma - Homo sapiens (human),Gastric cancer - Homo sapiens (human),Central carbon metabolism in cancer - Homo sapiens (human),Choline metabolism in cancer - Homo sapiens (human),PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human),Inflammatory bowel disease - Homo sapiens (human),Rheumatoid arthritis - Homo sapiens (human),Diabetic cardiomyopathy - Homo sapiens (human),Viral myocarditis - Homo sapiens (human),Lipid and atherosclerosis - Homo sapiens (human),Fluid shear stress and atherosclerosis - Homo sapiens (human)
ACH-000649,0.036687677,0.291195718,-0.057298096,-0.055741682,0.083482608,-0.077807117,0.064995985,-0.002336416,-0.084576538,0.002097281,-0.006985445,-0.066121261,0.124287768,0.115233537,-0.00544943,-0.05076526,-0.101292996,-0.037731246,-0.285873008,-0.100370451,0.075002889,-0.143255152,-0.033642293,0.24847629,0.029631168,0.059807704,-0.041832772,-0.165806542,-0.060593624,-0.095895626,-0.114056967,-0.029889019,0.099191831,-0.12619726,-0.069997978,0.00855853,0.105418531,-0.024146127,-0.112830308,-0.041712401,0.025152408,-0.115718856,-0.052082605,0.024626499,-0.141805301,-0.203304593,-0.119269595,0.094840664,0.007126151,-0.134135785,0.050596777,-0.219318578,-0.063016694,-0.077579234,-0.03385461,-0.135367946,0.077270172,-0.035813757,-0.027572126,-0.040724407,-0.058775498,0.084164965,-0.084096404,-0.08452051,-0.213361767,-0.132501066,0.202509649,0.099533028,0.065665762,0.050686283,0.10396745,-0.051871594,-0.086322767,-0.106794926,0.02499598,0.246024111,0.06036103,-0.101851514,-0.053668071,0.001191412,-0.064838493,-0.077476575,-0.122829857,-0.008558975,-0.108142096,-0.237220158,0.032386239,-0.042054445,-0.115987632,-0.060043227,-0.255660996,0.041846872,0.054720397,0.073243994,0.17995203,0.172349566,0.172345046,0.093839964,0.081477212,0.101386979,0.200842667,-0.11946187,-0.145104214,-0.056535164,-0.165413606,-0.122327547,-0.121007482,0.188031189,-0.172236544,-0.215966638,-0.146114569,0.08569162,-0.019952527,-0.132538476,-0.132443235,0.022657277,-0.08422581,-0.044753501,-0.04998678,-0.086915484,0.026172252,-0.11012063,-0.178897727,-0.005786671,-0.081643978,-0.000321886,0.039335606,-0.056388495,0.086066566,0.058143297,0.135393091,0.122774207,0.109450792,0.010632416,0.172051505,0.211626595,0.1338513,0.129280067,-0.122740464,0.278785472,0.22908191,0.162097417,0.001582203,-0.160913213,0.132100222,0.0680808,0.106225879,0.08057976,0.03129545,0.016068058,-0.037719094,-0.027521882,-0.107692612,0.057056099,-0.060818768,-0.1898637,-0.042837855
ACH-000555,-0.156417767,0.16720389,0.017969877,-0.098278781,0.080792156,-0.209172091,-0.160516583,-0.226621338,-0.135434633,-0.049385047,0.061318467,0.06263601,0.016987311,0.033416921,-0.044559087,0.005213881,-0.052520701,0.013848996,-0.13253182,0.022287185,0.092474403,-0.018274244,-0.014081848,0.066501675,-0.087342177,-0.193026392,-0.027790656,0.182671783,0.132307315,-0.033717927,-0.025393786,-0.035119036,-0.06042192,0.033591934,0.043822314,-0.075950322,0.05325687,0.078655346,0.062073872,0.021760975,0.06003754,0.159612134,0.023577429,-0.048833202,0.023697882,-0.00220627,0.103991709,0.054859509,-0.057571958,-0.072462186,-0.057822492,0.042708855,0.073875064,0.00048519,-0.111179798,-0.101756705,-0.018695852,-0.037275696,-0.061706377,-0.117268348,-0.104852559,-0.035455062,0.15992671,0.072116053,-0.207893612,-0.056992357,0.146095934,0.215704989,-0.03743763,-0.079002566,0.003532171,-0.018350489,0.066182551,0.112750193,0.151061298,0.117520808,-0.082974279,-0.029544529,0.057987878,0.032359777,0.047770445,-0.044068099,-0.141529098,-0.009490514,-0.092523503,0.041833763,0.053196365,-0.053086235,0.021506766,0.054055045,0.038811609,-0.17487226,-0.133049017,0.052850941,0.054183755,0.092923697,0.158253489,0.135161472,-0.006014208,0.054954833,0.002310972,-0.027909985,0.01665068,0.082238003,-0.009000433,-0.03221717,-0.088045906,-0.145501555,0.068481745,-0.074284142,0.053023584,0.071053048,0.084726578,0.035195858,-0.076394816,-0.052532843,-0.028713394,0.021682368,-0.011632379,-0.024144603,0.083940147,-0.088360935,-0.042620229,-0.031980433,-0.008681189,-0.149251332,-0.096371801,-0.002286711,0.061668207,-0.08601885,0.056004311,0.112577808,0.269740019,0.108379759,0.274397877,0.108569749,0.119443992,0.064998056,0.044787659,0.244131368,0.212086344,0.133580645,0.057618613,0.012576167,0.079457469,0.029535425,0.154853146,0.095334351,-0.087311745,-0.055160011,-0.030596826,0.084903669,0.032859182,0.009247157,0.065871298,-0.079170069,-0.04691463
ACH-000681,0.010644614,7.57E-05,0.244509012,0.040998677,-0.085508391,-0.044341944,-0.109564999,-0.083036835,0.195671096,-0.253749742,0.083417466,-0.22174559,0.155259637,-0.018488428,0.031727716,0.047276044,-0.07415853,-0.180592885,0.088632802,-0.077566006,0.016884125,0.14717352,-0.091124496,0.056645383,-0.023025135,0.083539522,-0.28008916,-0.071589384,0.049631255,0.123200136,0.111040148,0.035060419,0.029541425,-0.133776944,-0.238611451,0.033741199,0.01779409,-0.017810473,0.068565129,-0.064950975,0.032783369,0.005680294,-0.008288334,-0.053426326,-0.079909925,0.002987787,-0.072379835,-0.129387639,0.008016906,-0.053033531,-0.030315669,-0.039421951,-0.019067609,-0.133957889,-0.055547985,-0.134792331,-0.147570975,-0.099425826,-0.164389159,-0.157155748,-0.035609029,-0.089377589,0.050215805,-0.026484051,-0.044538051,-0.251559042,-0.111533543,-0.056966829,-0.11953797,0.037502916,-0.164548432,-0.039861549,0.008375899,-0.088233603,-0.172519737,0.015312717,-0.041809063,-0.18994112,0.001716898,-0.195610338,-0.069434922,0.072263337,-0.00335491,-0.070583354,-0.067551142,0.090020816,0.000723171,0.123612814,-0.122115734,-0.117318566,0.003206953,0.303553233,0.016816442,-0.038532353,-0.093292066,-0.04167823,0.051737884,-0.029046206,-0.060291223,-0.062501273,0.098589097,0.086903245,0.019398259,0.144427068,0.035329856,0.046443436,0.156721025,0.109371096,0.065176191,0.107368262,-0.001992565,-0.041363415,0.040354605,-0.087400566,-0.043830651,-0.018084532,-0.061769009,-0.122945251,-0.046074604,-0.012703899,-0.011447256,-0.060332154,-0.088041064,0.024304107,0.095496841,-0.071426421,0.013770682,0.003443948,0.033175149,-0.018951406,-0.137748884,0.01423349,0.028300958,0.070819682,-0.029479242,-0.055938637,0.050828468,0.151125363,0.065355079,0.161319612,0.183573189,-0.010481401,0.088288798,-0.071452654,0.088426466,-0.02750541,0.071803058,0.066679211,-0.031521368,-0.044628789,-0.097918298,0.011815544,-0.144562791,-0.068572535,-0.21524523,-0.031983348,-0.040397471
ACH-000046,0.146667807,0.150190607,0.003748084,0.026939725,0.092353828,-0.184586711,-0.06002191,-0.066835036,0.073093366,-0.028857664,0.085785578,0.032727973,0.012784187,0.035598722,-0.007820242,0.024987945,0.097415452,0.001381805,0.132837518,0.187077166,0.07700831,0.069667363,-0.113497259,0.007157738,0.017588474,0.105294035,0.314970167,0.212356148,0.004090246,0.081774369,0.010622644,-0.022203859,0.149750262,0.009837022,-0.019397499,0.024042061,0.031361917,-0.165977511,0.082936789,0.049971267,0.131943773,-0.010260802,0.150007279,-0.108147859,-0.030173819,0.157789088,-0.100034839,-0.095036834,0.039089692,-0.127027516,0.177636971,-0.016578369,-0.005715511,0.054474244,0.014535661,0.015344739,0.06300771,0.222633181,0.073068771,0.100211939,0.173080377,0.229467961,0.036310076,-0.164608016,0.154348479,0.088764522,0.030727808,-0.022328034,-0.11908393,-0.060320288,0.102683871,-0.175301572,0.014450737,-0.104231859,-0.020984905,0.124482787,0.02713699,0.086156013,0.141942706,-0.084520125,-0.164773425,-0.00116137,0.071021925,0.05275339,-0.029463833,-0.062466092,-0.061308473,0.096588197,-0.004254655,0.010613133,-0.030551193,-0.267379495,-0.22988283,-0.005159819,0.019066033,0.089762831,0.10898466,0.092586945,0.07063428,0.003784524,0.191914717,0.056115308,0.066241948,-0.008425575,0.073297291,0.258637314,0.128100643,0.195248399,0.060457119,0.062787363,0.103929622,0.019415757,0.14214154,0.072800232,-0.050648732,0.021266914,-0.108909602,0.171493309,0.040968002,-0.094570271,-0.041604549,0.032955302,-0.102346395,-0.002626706,0.113486061,0.160637459,0.036558723,0.057394959,0.066454767,0.121821765,0.037256288,0.039839212,0.276042115,-0.085367544,0.039636464,-0.104250054,0.069199811,0.263568199,-0.154718839,0.091895027,0.002579641,0.022751285,0.218333427,-0.084920039,0.150375752,-0.047085027,0.033299467,-0.02818517,0.165933692,0.007083404,0.115200367,0.139760645,0.01776925,-0.071834554,0.006030757,0.069135101,0.131479291
ACH-000288,-0.06892126,-0.297089355,-0.129322329,0.078929922,0.236913789,-0.153302393,-0.22935716,-0.098506044,0.007133824,0.080510409,0.033400195,0.149520068,0.041539701,0.070825251,0.050160593,0.051885197,-0.091196152,0.03205375,0.072508649,0.143219426,0.06264845,0.069667857,0.2021887,-0.192321711,-0.196390681,0.121417439,-0.203073376,-0.164252991,0.085766484,-0.119888086,0.114126109,0.013672654,-0.007644521,-0.001326881,0.223259718,0.044711361,0.030351024,0.051079396,0.058385398,0.145385516,0.137625501,0.072445985,0.090860806,0.173770962,0.014132136,0.063342202,0.083284807,0.182596008,-0.079726736,0.201437617,0.066005123,-0.043664876,-0.012308017,0.058170513,-0.045185645,-0.058794641,0.000794771,-0.146748242,-0.14889916,-0.099890449,0.063697188,-0.000712416,0.156460421,0.109752502,-0.156782101,-0.058135494,0.08672325,0.078962455,-0.006098585,-0.038875391,0.016362743,0.023897333,0.080544917,0.116174048,0.123247878,-0.21941917,0.049303572,-0.042262026,0.211031249,0.05771047,0.150145268,-0.024372446,-0.047425721,0.045410285,0.171705091,0.016589945,0.122866922,-0.038189243,-0.016774864,0.065116338,0.00995767,-0.180110511,-0.083487315,0.111432589,0.120902585,0.015812643,0.095703896,-0.060599939,0.023688645,0.090461622,-0.083407285,0.075187132,0.00281067,-0.020195716,0.073639381,-0.245587804,-0.144702218,-0.083548103,-0.122196113,-0.175595822,-0.05390777,0.021787689,-0.037471853,0.012299922,-0.048981375,-0.058532551,0.040712928,-0.183900397,0.022552303,-0.03547043,-0.088009987,0.02850599,0.047696662,-0.029610332,-0.119471989,0.038467406,-0.198354759,-0.057222496,0.063203002,-0.199220715,0.081804738,0.001291369,-0.046599016,0.020828642,0.143831902,0.066955736,0.057342841,0.063634929,0.143747874,-0.012388873,0.069979759,0.03115813,-0.020298991,-0.045086701,-0.020418374,0.034432385,-0.00643765,0.062591958,0.007681565,0.157695727,-0.053276037,-0.221804423,-0.130485888,0.077254581,0.035721687,-0.063689021,-0.05905266
ACH-000433,0.094990569,0.104486305,-0.301989978,-0.017050191,0.009771213,0.023455633,-0.005238222,-0.088008033,-0.07169074,0.144135627,-0.004502807,0.008205896,0.127389073,0.0472673,0.059608267,0.104804154,0.03952949,-0.042677675,-0.123478553,0.164331866,0.068240487,-0.101207601,0.011110945,0.050891175,0.021837903,0.129873642,-0.108282331,0.082016407,-0.02393691,0.147874247,-0.022295151,0.00223139,0.036746904,0.068695258,0.139821407,0.099041855,0.051736286,0.028511454,-0.019535512,-0.052038598,0.008252886,0.026762971,-0.011036712,0.057981489,-0.036996353,-0.027332355,-0.019983275,-0.124219818,0.018229315,-0.036856828,-0.11514927,0.041006127,-0.002576085,-0.118119736,-0.054711912,0.111452887,0.108231119,0.033453849,-0.262737122,-0.09448587,-0.139304441,-0.07665452,-0.070616287,0.064124121,-0.044305472,-0.011646416,0.077998996,-0.032221777,0.054483076,-0.045910983,0.009110685,-0.064755439,0.041734516,0.007877087,-0.075876317,0.147062216,0.141674038,0.006768127,0.120298241,-0.040624408,0.02388087,0.021438812,-0.062356496,0.141114353,0.098399955,-0.109932213,-0.047146034,-0.012213771,-0.007253922,-0.064942536,-0.016807696,0.066260511,0.072009851,0.06824019,0.054729037,0.050780954,0.152291573,0.039900667,0.091146821,0.053668899,0.026915429,0.036412621,-0.164827681,0.033139087,-0.102062226,0.088132999,0.070269106,0.03547804,-0.018944313,-0.01923795,0.060186606,0.150408428,0.052979427,0.097176517,-0.089540549,0.131042316,-0.008065307,0.06820482,-0.036492807,-0.010020795,-0.057316968,-0.021362043,-0.080271008,-0.010808562,-0.103582091,-0.081680987,-0.002254545,0.003804504,0.055044448,-0.065515164,0.047709445,0.078305135,0.135998747,0.007770541,0.157601663,0.13019297,0.165689127,-0.017739402,0.072857201,0.221633508,0.244337216,0.068427423,0.089634159,-0.191619228,-0.026628302,0.085611567,0.163328085,0.056669017,0.179814139,-0.01768074,-0.083800604,-0.233228355,-0.009911014,0.110530472,-0.09587714,0.022696745,-0.054449066
ACH-000706,0.043278678,-0.027126511,-0.052230871,-0.169413345,-0.09546118,0.228081388,0.127027415,0.161737579,-0.020609707,-0.223383038,0.058581208,0.044951263,-0.025880924,-0.050236235,-0.002032832,0.038993126,-0.158870789,-0.103039881,-0.075544739,0.111333877,0.024598483,-0.012783358,0.079709641,-0.030887408,-0.16134563,0.026650068,-0.074571525,0.100238504,-0.171892464,0.137162197,-0.049097241,-0.098343439,-0.062051541,-0.044841818,-0.082245201,-0.073428278,-0.009073407,0.072460655,0.08162937,0.072468363,-0.053190876,-0.042020417,0.008718668,0.056981227,-0.205363522,-0.104695258,-0.039831109,-0.041871545,0.044459489,0.015454486,0.090630708,0.000708575,-0.096979955,-0.153090885,-0.062526073,-0.237982981,-0.055740249,-0.115487536,-0.176107433,-0.168635115,-0.02202078,0.03990336,0.0159583,0.141958756,-0.141810269,-0.07071425,-0.133604943,-0.091570142,-0.015009671,-0.005073245,0.011525479,-0.092107786,-0.024112871,-0.09137421,-0.123864135,0.046209745,-0.061848649,0.04200644,-0.055174031,-0.047531613,-0.15509308,-0.130514843,-0.104930397,-0.075102759,0.138504976,0.04078102,-0.121652041,0.036743927,-0.01542946,-0.083252714,-0.040024719,-0.056385563,-0.174771929,-0.13421176,-0.161295783,-0.133305954,-0.048623104,0.033759545,-0.126723675,-0.080289411,0.074137913,0.030169639,-0.058872027,0.005518789,0.052586877,-0.167769177,-0.180567009,-0.250523828,-0.244329776,-0.287224148,-0.166428514,-0.010358087,-0.002240149,-0.025555389,-0.109709282,-0.076931468,-0.00253928,-0.008317212,-0.071396893,0.049747859,0.099000564,0.00142265,-0.031842249,-0.06646808,0.051277981,0.107298556,-0.053727404,-0.007023744,-0.042997999,-0.118358976,-0.125021613,-0.071182169,-0.083123839,-0.089495412,-0.093193455,0.055643636,0.001038678,0.059537764,0.116982012,0.056494416,0.175357458,-0.026695228,0.018819574,-0.250944667,-0.008125208,0.017678255,-0.000878496,-0.025606913,0.084516912,0.074515477,0.008716564,-0.241227562,-0.326769925,-0.076296018,-0.119926919,-0.125534133,-0.112878245
ACH-000971,-0.134598145,-0.117537982,0.162660541,-0.022104067,-0.086883365,0.024954569,0.043318983,0.129338153,0.206414497,-0.235036808,0.180117689,0.271193533,0.188203616,0.151009001,0.145749048,-0.024966854,-0.028871464,0.00906814,-0.07729673,0.127975713,0.184706959,0.102511903,0.192051119,0.159836914,0.152645014,-0.060035878,0.077638595,0.224245921,0.109255171,0.088497736,0.292292488,0.083783668,0.099333683,0.308520452,0.271497971,0.107251798,0.123181698,-0.026434892,0.083386697,0.016102238,0.131885403,0.118243521,0.088299783,-0.086294488,0.269564576,0.046365823,0.260318548,0.090802584,0.186929771,0.200815068,0.087338747,0.042872115,0.055864016,0.021984401,0.142552221,-0.059687333,-0.016920636,0.041629727,-0.060259192,0.042780854,0.209239533,0.116370232,0.380213159,0.176684924,0.180736658,0.114374865,0.247155489,0.343731144,0.12300579,0.060377238,0.004227482,0.275896968,0.13226253,0.360198057,0.189473503,0.30742035,0.092408836,0.108503532,0.109567074,0.136722125,0.314518927,0.126283922,-0.019290605,0.052547077,0.386412165,0.340168631,0.310795691,0.120635577,0.042062145,0.264418529,-0.043178766,0.303741404,-0.054400847,0.158244038,0.205358405,0.041009118,0.121016294,0.187239177,0.188830759,0.065163444,-0.04854434,0.154047163,0.145736195,0.19078961,0.282972547,-0.116374149,0.040574401,-0.096381247,0.082615454,0.099524867,0.014454493,0.104418811,0.179186978,0.049533934,0.189723743,0.019267729,0.07348017,0.082574007,0.084422189,-0.033086062,0.105330159,0.063176803,0.143854895,0.11150748,0.075242417,0.13160572,0.07945774,0.244403601,0.167989541,0.231404064,0.208958145,0.104148713,0.20562543,0.145850244,0.113174196,0.292772691,0.323982392,-0.087573513,-0.073767943,0.276633452,-0.024107516,0.249923623,0.192822034,0.280650621,0.23548591,0.197892752,0.155192634,0.192054618,0.119458897,0.27272222,0.043564191,-0.132643831,-0.076460576,0.15933586,-0.098611428,0.149090932,0.191550302
ACH-000997,0.196657884,-0.040640941,0.250764962,0.060449529,0.049766212,0.04894846,0.025810619,0.135221565,0.187767796,-0.265796088,0.024449304,-0.013324084,0.090104441,0.129589585,0.055380627,0.006054308,0.048549235,0.076040401,-0.08651621,-0.166619241,-0.109277683,0.21133383,0.192909324,-0.1305476,0.111931229,0.011289209,0.053902648,-0.07740775,0.034877476,0.020454578,-0.006801057,0.108888412,-0.093423491,-0.081147323,-0.127454584,-0.011202799,-0.114469725,0.045306703,-0.049204841,-0.138726707,0.12494137,-0.020119884,0.10560584,0.031566859,0.123520302,0.11720048,0.087342636,0.163981672,0.06650983,0.216540793,0.075049448,-0.042332041,-0.025625777,0.019969998,0.173093227,-0.012461295,0.026974177,0.015259033,0.047116186,-0.00539172,-0.036822011,0.034947151,0.083894321,0.110434109,0.014349641,0.048719105,-0.080862572,0.001943947,-0.005718315,0.067368621,0.316764938,0.019895026,0.139698907,-0.154682158,0.046975245,0.115634502,0.014845798,0.066486423,0.040321323,0.025421319,0.030234227,0.186027995,0.178295395,0.016786999,-0.17110204,-0.112110574,-0.05874439,0.113491445,0.074303209,0.050383609,-0.041800124,-0.008146408,-0.013155585,-0.092008834,-0.056490457,0.035638349,-0.098825875,-0.00015628,-0.016677376,-0.049549471,0.055383985,0.066085766,0.108858106,-0.013355599,0.037268083,-0.03833102,0.062206986,-0.012366332,0.047051677,0.117619299,0.087336506,0.023965395,0.025534718,0.028330906,0.187590363,0.119460155,-0.012157271,-0.021032931,0.04376385,0.164938849,0.015387587,-0.024053888,-0.076299917,0.077184731,0.111349197,-0.07473862,0.117921639,0.110920975,0.082583736,0.104924994,0.075916255,0.0070116,0.06428091,0.1189008,0.043199289,0.078147512,0.182454345,0.059455546,-0.17187381,0.215280979,0.114391463,0.158735798,0.026365425,0.145704744,-0.031986623,-0.027143922,0.020546315,-0.047240418,0.024453488,0.140147206,-0.071412743,0.214801786,-0.022303357,0.045647721,0.165965341,0.03327295,0.157575995
ACH-000002,0.154252339,0.238536762,0.097055454,-0.081149287,-0.190927197,0.110408127,-0.082940955,-0.177786284,-0.153849708,0.07743004,0.006073222,-0.115369953,-0.03398877,-0.040338373,-0.094445458,-0.073947576,-0.019345047,-0.065934034,-0.18522954,0.045305918,0.068098429,0.03323,-0.070489981,-0.024099182,0.092043794,0.301844231,0.127810812,0.036023979,0.018815469,0.08691395,-0.119484273,-0.002621137,-0.056027963,0.074796705,-0.15413637,-0.010041505,0.001553856,-0.000699709,-0.043146814,0.01088654,0.049260126,-0.137116215,-0.018778441,-0.038954108,0.05047274,0.029860238,0.225402291,-0.201919936,-0.062673971,0.010612902,0.059111259,-0.123915468,0.036411148,-0.046803881,-0.142684475,-0.049401953,0.043695245,-0.099771272,-0.026040529,-0.044358242,-0.049743634,-0.088247101,-0.051140079,0.146626508,0.056015293,0.141580286,0.16549331,0.156937902,-0.067932981,-0.121566429,-0.021460638,-0.075298054,0.023188446,-0.027455613,-0.067694788,-0.050420145,-0.099330513,-0.035163363,-0.040457889,-0.015076877,0.012216281,-0.00511755,0.101592976,-0.222621105,-0.01032622,0.090579138,0.164999116,0.088410139,-0.050346616,-0.030363339,0.013096962,-0.104105394,-0.173542211,0.0357637,0.15506452,0.096446871,0.148732038,0.096474716,0.172329554,0.109239998,-0.003444285,0.056762803,0.086190966,0.003219213,-0.046764152,-0.130320029,0.005389708,-0.159514124,-0.149291322,-0.144328421,-0.050909072,0.079394242,0.034449855,0.014616358,-0.032424812,-0.044006387,-0.055835113,-0.076797377,-0.071503998,-0.068816078,0.076868826,-0.052110219,-0.072635521,-0.107017149,0.083642434,0.127620497,-0.05558156,-0.048527654,-0.071735978,-0.156336705,0.044115533,-0.001754176,-0.059906707,-0.10472589,-0.055144419,-0.162612581,-0.037883932,-0.026477146,0.033088266,-0.207196546,-0.211069387,-0.210899188,-0.094472661,-0.186084082,-0.094307445,-0.132186791,-0.081888565,-0.119484365,-0.168387508,-0.051376163,0.120460456,-0.181014169,-0.10441411,0.16986816,-0.107728268,-0.019230846,-0.053705392
