"","drugname1","drugname2","Steroid hormone biosynthesis - Homo sapiens (human)","Tryptophan metabolism - Homo sapiens (human)","Glutathione metabolism - Homo sapiens (human)","Arachidonic acid metabolism - Homo sapiens (human)","Linoleic acid metabolism - Homo sapiens (human)","Retinol metabolism - Homo sapiens (human)","Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)","Drug metabolism - cytochrome P450 - Homo sapiens (human)","Drug metabolism - other enzymes - Homo sapiens (human)","ABC transporters - Homo sapiens (human)","MAPK signaling pathway - Homo sapiens (human)","ErbB signaling pathway - Homo sapiens (human)","Ras signaling pathway - Homo sapiens (human)","Rap1 signaling pathway - Homo sapiens (human)","Calcium signaling pathway - Homo sapiens (human)","cAMP signaling pathway - Homo sapiens (human)","Cytokine-cytokine receptor interaction - Homo sapiens (human)","Chemokine signaling pathway - Homo sapiens (human)","NF-kappa B signaling pathway - Homo sapiens (human)","HIF-1 signaling pathway - Homo sapiens (human)","FoxO signaling pathway - Homo sapiens (human)","Sphingolipid signaling pathway - Homo sapiens (human)","Phospholipase D signaling pathway - Homo sapiens (human)","Cell cycle - Homo sapiens (human)","Oocyte meiosis - Homo sapiens (human)","p53 signaling pathway - Homo sapiens (human)","Mitophagy - animal - Homo sapiens (human)","Autophagy - animal - Homo sapiens (human)","Protein processing in endoplasmic reticulum - Homo sapiens (human)","Endocytosis - Homo sapiens (human)","mTOR signaling pathway - Homo sapiens (human)","PI3K-Akt signaling pathway - Homo sapiens (human)","Apoptosis - Homo sapiens (human)","Longevity regulating pathway - Homo sapiens (human)","Longevity regulating pathway - multiple species - Homo sapiens (human)","Necroptosis - Homo sapiens (human)","Cellular senescence - Homo sapiens (human)","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)","Wnt signaling pathway - Homo sapiens (human)","Axon guidance - Homo sapiens (human)","VEGF signaling pathway - Homo sapiens (human)","Apelin signaling pathway - Homo sapiens (human)","Osteoclast differentiation - Homo sapiens (human)","Hippo signaling pathway - Homo sapiens (human)","Focal adhesion - Homo sapiens (human)","Adherens junction - Homo sapiens (human)","Tight junction - Homo sapiens (human)","Gap junction - Homo sapiens (human)","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)","Platelet activation - Homo sapiens (human)","Neutrophil extracellular trap formation - Homo sapiens (human)","Toll-like receptor signaling pathway - Homo sapiens (human)","NOD-like receptor signaling pathway - Homo sapiens (human)","C-type lectin receptor signaling pathway - Homo sapiens (human)","JAK-STAT signaling pathway - Homo sapiens (human)","Hematopoietic cell lineage - Homo sapiens (human)","Natural killer cell mediated cytotoxicity - Homo sapiens (human)","IL-17 signaling pathway - Homo sapiens (human)","Th1 and Th2 cell differentiation - Homo sapiens (human)","Th17 cell differentiation - Homo sapiens (human)","T cell receptor signaling pathway - Homo sapiens (human)","B cell receptor signaling pathway - Homo sapiens (human)","Fc epsilon RI signaling pathway - Homo sapiens (human)","Fc gamma R-mediated phagocytosis - Homo sapiens (human)","TNF signaling pathway - Homo sapiens (human)","Leukocyte transendothelial migration - Homo sapiens (human)","Thermogenesis - Homo sapiens (human)","Neurotrophin signaling pathway - Homo sapiens (human)","Cholinergic synapse - Homo sapiens (human)","Serotonergic synapse - Homo sapiens (human)","Long-term depression - Homo sapiens (human)","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)","Regulation of actin cytoskeleton - Homo sapiens (human)","Insulin signaling pathway - Homo sapiens (human)","GnRH signaling pathway - Homo sapiens (human)","Progesterone-mediated oocyte maturation - Homo sapiens (human)","Estrogen signaling pathway - Homo sapiens (human)","Prolactin signaling pathway - Homo sapiens (human)","Thyroid hormone signaling pathway - Homo sapiens (human)","Oxytocin signaling pathway - Homo sapiens (human)","Regulation of lipolysis in adipocytes - Homo sapiens (human)","Relaxin signaling pathway - Homo sapiens (human)","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)","GnRH secretion - Homo sapiens (human)","Type II diabetes mellitus - Homo sapiens (human)","Insulin resistance - Homo sapiens (human)","Non-alcoholic fatty liver disease - Homo sapiens (human)","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)","Cushing syndrome - Homo sapiens (human)","Growth hormone synthesis, secretion and action - Homo sapiens (human)","Alcoholic liver disease - Homo sapiens (human)","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)","Bile secretion - Homo sapiens (human)","Alzheimer disease - Homo sapiens (human)","Parkinson disease - Homo sapiens (human)","Amyotrophic lateral sclerosis - Homo sapiens (human)","Huntington disease - Homo sapiens (human)","Spinocerebellar ataxia - Homo sapiens (human)","Prion disease - Homo sapiens (human)","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)","Alcoholism - Homo sapiens (human)","Pathogenic Escherichia coli infection - Homo sapiens (human)","Shigellosis - Homo sapiens (human)","Salmonella infection - Homo sapiens (human)","Yersinia infection - Homo sapiens (human)","Leishmaniasis - Homo sapiens (human)","Chagas disease - Homo sapiens (human)","Malaria - Homo sapiens (human)","Toxoplasmosis - Homo sapiens (human)","Amoebiasis - Homo sapiens (human)","Tuberculosis - Homo sapiens (human)","Hepatitis C - Homo sapiens (human)","Hepatitis B - Homo sapiens (human)","Measles - Homo sapiens (human)","Human cytomegalovirus infection - Homo sapiens (human)","Influenza A - Homo sapiens (human)","Human papillomavirus infection - Homo sapiens (human)","Human T-cell leukemia virus 1 infection - Homo sapiens (human)","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)","Herpes simplex virus 1 infection - Homo sapiens (human)","Epstein-Barr virus infection - Homo sapiens (human)","Human immunodeficiency virus 1 infection - Homo sapiens (human)","Coronavirus disease - COVID-19 - Homo sapiens (human)","Pathways in cancer - Homo sapiens (human)","Transcriptional misregulation in cancer - Homo sapiens (human)","Viral carcinogenesis - Homo sapiens (human)","Chemical carcinogenesis - DNA adducts - Homo sapiens (human)","Proteoglycans in cancer - Homo sapiens (human)","MicroRNAs in cancer - Homo sapiens (human)","Chemical carcinogenesis - receptor activation - Homo sapiens (human)","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)","Colorectal cancer - Homo sapiens (human)","Renal cell carcinoma - Homo sapiens (human)","Pancreatic cancer - Homo sapiens (human)","Endometrial cancer - Homo sapiens (human)","Glioma - Homo sapiens (human)","Prostate cancer - Homo sapiens (human)","Thyroid cancer - Homo sapiens (human)","Basal cell carcinoma - Homo sapiens (human)","Melanoma - Homo sapiens (human)","Bladder cancer - Homo sapiens (human)","Chronic myeloid leukemia - Homo sapiens (human)","Acute myeloid leukemia - Homo sapiens (human)","Small cell lung cancer - Homo sapiens (human)","Non-small cell lung cancer - Homo sapiens (human)","Breast cancer - Homo sapiens (human)","Hepatocellular carcinoma - Homo sapiens (human)","Gastric cancer - Homo sapiens (human)","Central carbon metabolism in cancer - Homo sapiens (human)","Choline metabolism in cancer - Homo sapiens (human)","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)","Inflammatory bowel disease - Homo sapiens (human)","Rheumatoid arthritis - Homo sapiens (human)","Diabetic cardiomyopathy - Homo sapiens (human)","Viral myocarditis - Homo sapiens (human)","Lipid and atherosclerosis - Homo sapiens (human)","Fluid shear stress and atherosclerosis - Homo sapiens (human)"
"384","Cytarabine hydrochloride","Thalidomide",0.161730125,0.036246924,0.2689538,0.1961430455,0.1880702195,0.162266296,0.4104130105,0.4238302605,2.378094744,0.0212616995,9.504974171,0,3.724872874,3.610642486,1.6367823725,2.8413123815,4.2183527545,3.805903083,6.274890853,3.235147617,5.5587002685,4.12677411,3.2142633825,4.2521871775,1.8607835795,1.8035747125,0,0,0.6992490685,0.7943658745,3.3491351975,9.685221351,10.778713702,3.0577475,0,5.933640118,11.005316585,0,6.0751142465,0,4.4217769675,3.6456161895,11.212210004,4.684727201,9.2048170435,1.6308294845,1.795168389,0,3.348431924,3.0107513195,7.5573446915,12.8089845255,8.0889952465,11.9605145655,8.017319966,3.6943461675,9.521875347,7.660379091,3.476353576,9.0619636955,12.530082021,4.3634958935,11.6938112655,7.6920669295,11.272612267,2.3326173345,0,4.809296913,0,1.9376010685,0,4.247222496,7.7088664675,0,0,0,0,11.3912208905,8.9220987365,7.2887452405,1.9501073305,4.726802189,2.9257767835,0,2.3070231175,2.8986200475,8.5386841225,12.2821139425,7.132048471,0,8.93609392,0,0.503748223,8.871920107,0,1.683756778,0,0,7.336734565,7.553663559,2.4932286175,7.600051888,9.3141063465,8.854520682,11.7502311635,8.380196165,12.0259627945,3.6965345875,10.24246694,7.2965707435,9.992021634,12.5908131115,15.717612662,11.8039360245,14.367520225,11.295965057,10.439669329,11.173820864,14.2490131915,5.517375367,12.207551381,5.383186764,8.2951449505,11.6441825105,4.115474821,8.172085072,0.4551373375,10.9980345895,6.268974186,9.470692135,3.614047728,13.6377380285,3.9588360675,13.671518983,12.4582018235,6.8005753765,12.671469794,6.843552807,1.962135802,11.5706850215,7.19358968,13.65704038,11.227929578,9.922744957,12.610511907,11.7469252185,11.8176015515,12.196747714,3.0781531155,0,5.0947058845,5.840132382,4.830092366,2.8567209625,4.1149141745,13.3221279555,9.587604308
"385","Allopurinol","Thalidomide",2.5762149735,1.2541528905,0.4943767115,2.1559618645,2.1710005475,2.7564510155,4.054664932,4.014092504,3.1362261,1.1361371065,1.6337087355,0,1.6574017645,1.4345609225,0.6831886095,1.254802051,0.9762312135,1.7404421775,4.926923442,1.395666331,0,1.772574683,1.388089249,0.665425181,0.837747819,0,0,3.9700763985,0.3251362155,2.281803139,1.4672870725,1.83810382,8.225278372,1.254519986,0,4.905895843,8.359768607,0,4.7964478695,3.0207942705,1.903961325,0,2.163462793,0.745393497,1.3684103325,0.557663615,0,0,6.5950762,1.249580241,1.270316325,2.619907798,1.7006189035,2.2753807345,6.3738115375,3.239554095,7.5745502575,1.485058543,7.206606961,7.6575075415,2.3161108395,1.8487977525,1.956138409,1.21286099,8.655373182,0.9089475745,0,1.915402053,0,4.6211545085,0,0,1.0706933145,0,0,0,0,1.844877087,6.9366317275,1.263572687,0.8593572305,2.032491968,0,0,0.9062015935,1.1740964295,1.429112249,2.081893709,1.206393762,0,1.8348254515,0,2.8653233275,1.466794796,0,0.5957531305,0,0,1.1406151695,1.2148698245,0,1.304864651,1.5825069585,1.471779692,2.041633393,6.9172662495,9.311319223,0.652736559,8.274317443,1.278470902,8.10519812,9.595284351,3.249564493,2.6062200805,11.3563229595,9.064669081,8.1385584985,8.9156066,11.21108386,4.643521264,9.6408468185,10.232836539,1.652543997,9.105984296,0.5753802105,6.332501951,4.056240742,1.8474171365,4.902042984,7.972203284,7.4331417225,2.087880313,1.473392354,2.1379421385,1.6880391395,0,2.007219959,0.826853423,0.6957831475,1.6194263095,0.9480558565,2.060316139,1.7562203875,1.672027273,1.825706287,8.611389465,2.0641350625,1.94056403,1.1790896885,5.3126052105,2.451466014,5.0877204225,4.1412130615,1.1487286535,3.692498447,10.4153550645,1.826152689
"386","Floxuridine","Thalidomide",2.5930762345,1.2819285565,2.2616153915,2.420437153,2.4390183725,2.773692395,4.261856056,4.229871812,3.344175671,1.153486117,10.984568719,6.25142439,11.845899107,11.665140354,5.7462120385,9.427600447,4.1159603605,11.8180729145,6.447107459,10.3144857075,5.5587002685,12.5450008325,10.8377461185,1.6209205565,2.864958459,1.8035747125,0,3.9700763985,2.682993906,1.027996042,10.2464381225,11.089143525,12.2838474755,10.316989883,3.9295884155,6.2178535435,12.3990317675,3.0337377065,2.73066978,3.0207942705,13.982229654,0,12.595602353,1.7081428235,10.90976456,5.0744246735,1.795168389,0,9.7304913395,10.0579339595,8.5844038215,14.197103603,8.55069829,13.807732429,8.826634042,0.973077922,11.0134658515,3.486886594,3.532925722,3.873173854,14.6638388575,12.971812065,14.3507780205,9.5887989855,12.6819703025,7.5068051105,0,14.212198792,4.7141900565,6.9576483035,0,4.247222496,9.191104917,4.71493711,0,4.5250242875,4.7979152405,13.775603128,10.846346058,4.5081134065,7.7688752715,14.399586446,2.9257767835,4.3533724195,8.012316022,9.3087167345,10.088352061,14.176737758,3.7789590955,6.4129880745,9.5627197385,2.92995875,3.55192723,10.3164468335,0,5.2980684635,0,2.837306283,8.7450956425,8.713613851,0,8.1734460625,10.5779605135,9.7418895385,13.353521839,3.430434208,13.5284695525,1.134096479,10.7603401645,8.188878677,10.429760507,13.969228278,17.458901287,12.736859654,16.6923073275,12.0943794435,11.399255443,12.278699744,15.923041818,5.8466761865,12.90290919,14.7017050105,9.0400699125,12.941434418,1.5284594795,8.983913626,4.2702509565,12.737817866,7.1629450175,11.77396277,11.435128959,15.6203679965,12.172912222,15.539255814,14.4331056185,6.8005753765,14.800556957,3.354689594,1.7951291155,13.457437622,7.9752309375,15.527797873,13.185945006,10.8083310015,14.706171711,13.179931673,13.357736153,13.495136588,10.105360771,5.3126052105,14.476411427,1.754763644,1.4695045875,9.2594559265,1.2970520645,14.9486200175,11.1226058335
"387","Vinblastine sulfate","Thalidomide",2.576613201,0.1254459215,2.257128799,0.6358542935,2.1000975635,2.730527562,4.207240403,4.1711865435,3.3383212985,1.1461287595,10.3624243475,6.25142439,10.7534371725,4.750231752,5.425205226,8.6185753325,4.026038253,4.81878781,2.454252403,9.373833494,5.5587002685,11.4207050425,4.372447905,4.3669266195,5.772257246,1.8035747125,1.807247984,0,0.836466666,0.8274946415,4.0799277715,10.2340739885,11.5109897685,3.9947705305,0,2.2696880745,11.831375388,0,6.488169884,0,5.80899858,0,11.8726831505,1.7919455515,9.9478575655,1.848917222,1.795168389,3.4659442955,3.9604252355,9.015642576,3.2995307395,13.1390364715,8.1249516305,12.91511647,8.3126690105,3.55485434,10.1392181975,7.858402082,8.7811843455,9.5154440445,13.859439396,12.030385172,13.004296309,3.599394829,11.8264990955,6.777548595,0,13.129283344,0,6.4030475435,0,0,3.571168498,0,4.816399128,0,4.7979152405,12.621310178,4.4168441585,8.418642876,6.685870414,13.219699979,2.9257767835,4.3533724195,3.0017372465,3.4576761735,9.5711975605,13.2370397465,7.938666452,0,3.755317878,0,3.3124875765,10.27149035,2.4940147065,5.590484907,2.3064503545,2.837306283,8.798865318,8.912327092,0,7.813962872,9.746372516,9.210490021,12.360074758,8.288170571,12.732171542,1.1677286905,4.449143228,7.6656383655,4.3011116085,13.042417242,16.4260229315,11.929579955,15.494346957,4.8942207925,10.757044841,11.9164048605,14.9943357685,2.0539779975,12.375283612,13.6705945875,8.424031998,12.4003279005,4.1069368885,8.4579625165,4.2274687945,11.887169152,6.7206314915,10.912093377,11.027510982,14.789392378,11.206918038,14.659977556,13.603287542,6.8005753765,13.7970114315,7.314065769,5.0216086405,12.583779692,7.8098440055,14.7207038165,12.2370954735,10.267849114,13.793073655,12.6230158835,12.796638549,12.9878930965,9.163417512,5.3126052105,13.623091902,5.689571394,4.5777392955,8.8740492325,1.3506093215,13.964338971,10.436294299
"388","Busulfan","Thalidomide",2.5793795305,1.2541528905,2.241920599,2.175167247,2.191758243,2.7564510155,4.240734208,4.208137395,3.325562635,1.1266823925,1.482968236,6.25142439,7.656445647,7.443460726,0.717400965,1.089828733,3.1913066715,1.488099282,0.641046344,1.258850722,0,1.3706879335,1.4625197775,3.093820032,0.641867509,0,0,0,0.182453625,0.3002930535,1.126395318,1.5039957905,1.31244397,0.9975421095,0,0.6717730615,1.474695885,0,0.654281762,3.0207942705,1.678422331,0,1.339626627,0.442049776,1.5032582135,0.591784728,0,0,1.056793901,1.142921744,5.5579035505,1.4774280655,0.788101018,1.4636412105,5.888862637,2.875294567,7.0802085835,0.800460252,0.9450259895,1.078456845,1.6986577035,1.462662171,1.749108289,1.230184572,1.307999648,4.9906920375,0,8.7410747455,0,4.409235073,0,0,6.0223539975,0,0,0,0,1.5530069105,1.3013149445,1.0043493505,0.769275014,1.641257023,0,0,0.786693157,0.9291596715,1.170247084,1.617359968,0.837084671,0,0.9408848795,0,2.7950479425,1.0909002315,0,0.493386874,0,0,0.975738618,0.879868863,0,5.3420475885,1.1565770425,1.069299544,1.540813198,1.0410290155,1.37668579,2.7977565725,1.1514669025,0.909855998,1.219207231,1.590839995,2.0144341925,1.3408016515,2.000150272,1.3936575945,1.2880633355,8.040624178,1.78882119,0.5939208045,8.292566557,1.7241976075,0.950209442,8.578628199,0.491924027,1.109012276,4.239112532,1.62807544,4.834280457,7.7883890345,7.555038175,1.8837683045,1.6182256835,1.839232012,1.655913473,0,9.118496924,0.7485231775,0.381684325,1.7173473615,0.9866614295,9.591828045,1.559467798,1.171016687,1.8065048165,1.6191144295,8.752273041,1.711306463,6.2552159485,5.3126052105,1.5338435745,0.7108529345,3.5741718185,5.9004253,3.2059127795,9.3954529695,7.4525923725
"389","Melphalan","Thalidomide",2.570481592,0.111768666,2.243373031,0.4901371915,1.9699536905,2.7221476735,4.194380714,4.1463654515,3.332759889,1.137873696,9.3405387665,6.25142439,9.635389152,3.4592253815,1.6024813665,2.7177299965,3.9106331565,3.53044313,2.0014269695,8.647623499,5.5587002685,10.076408113,3.2363424285,4.339653196,5.144507703,1.8035747125,1.807247984,0,2.446092377,0.6741703855,8.6864511145,9.505674929,10.3953639065,8.0490000915,0,5.475100905,10.797034737,0,6.0112335095,3.0207942705,4.2531772725,3.6456161895,10.579277347,1.6715334285,3.3786751675,1.4957503835,0,0,3.269662361,2.6323124325,2.477093752,4.5278666585,2.6876104545,4.447620451,7.792714819,1.136135522,9.271932109,6.996533578,8.232216457,8.9208189015,12.228485413,4.1146526295,4.2744934135,2.5512055475,3.9190631365,1.9047670535,0,11.670016351,0,1.9423211515,0,0,2.626121662,0,0,0,0,4.3600626455,8.916883927,7.2328478695,1.997530906,4.45285959,2.9257767835,0,2.140443979,2.6729411795,3.0376022495,4.5392487505,7.193558112,0,2.9941386795,0,3.103281968,3.3294372475,2.4940147065,4.493139301,2.3064503545,0,2.6822296395,2.9097407895,0,6.8301097565,8.619195551,2.977307217,3.9564454495,7.890551863,11.3367042975,3.428108551,9.7345541575,6.819126432,9.4657511505,12.141816609,15.010285422,11.145679488,13.9326375295,10.689637701,10.1163594295,11.040804486,13.6818543005,5.24868797,11.5443064825,4.939673493,2.780586161,11.541975311,3.939092153,7.8491881805,4.1995033775,10.8317025205,6.272923915,9.9324842865,9.449246066,13.596251438,10.1474654105,13.567407332,12.532873784,6.8005753765,12.699741183,6.9362178255,5.0097029525,11.7078488,7.2772848475,13.5780206265,4.486328783,9.623233466,12.7288908545,11.8495850325,12.0794411475,12.2730618325,8.336391833,5.3126052105,12.3062000615,5.661050232,4.565127784,2.6709568065,3.9698985665,12.5776877535,9.344710791
"390","Mercaptopurine","Thalidomide",2.59359754,1.2691387545,2.264142697,2.146934713,2.1310164895,2.7564510155,4.240734208,4.2150287195,3.3363313175,1.141661575,8.6847811925,0,3.05694898,2.8514812845,1.3540266975,7.1036574085,3.789119644,2.991206696,5.5015453625,2.654310811,0,9.3656386685,2.493657528,4.136013296,1.4900301215,1.8035747125,1.807247984,0,2.4046766905,2.5110881645,2.7471937405,8.9481739215,9.8231109635,7.497558812,0,1.7402361475,10.1113733505,0,5.665032815,0,3.338742345,0,3.245788131,1.509935663,2.7787818155,1.271519356,0,0,2.7452395125,2.157552174,2.20800059,3.7502052585,2.3076689995,3.550626238,7.3287568245,3.43707037,2.8332464105,2.1482891285,7.658989147,8.3310919435,3.622324291,3.15199077,3.3546968855,1.9797094785,9.926849033,5.5655064975,0,10.756751457,0,5.2812785205,0,0,2.1228171775,0,0,0,0,3.514415683,8.377313954,2.200462354,1.6530112015,3.797335124,2.9257767835,0,1.7108312515,2.18344249,2.7386947955,11.0055823085,6.9465435465,0,2.584883272,0,3.058107547,3.150666668,2.4940147065,4.5802767635,2.3064503545,0,7.1427538245,2.804976683,2.4932286175,2.048072705,8.1520882415,2.5141229715,3.1812414665,7.487408624,3.5514794725,3.29824733,9.2412271305,2.108013679,8.9171914575,11.4261240975,14.165060897,10.5826948865,13.1774232625,10.1226080365,9.6227888525,10.488396639,12.859416898,5.051193143,11.1220504405,4.0424199795,2.3189898285,10.9614626905,3.8936744415,7.639763781,4.256238577,10.0802362455,5.918049108,9.470405814,9.072958235,12.6909679715,3.182128373,12.733256371,11.7351679015,6.8005753765,11.9162062745,6.638092613,4.8905393725,10.985319835,6.8672020565,12.71999369,3.677392374,9.2406678845,11.9065681035,11.153610501,11.408623843,11.578933157,7.665933903,0,3.8070979575,5.4481707565,4.42017509,2.472083797,3.945304977,11.886773956,8.8834343335
"391","Fluorouracil","Thalidomide",2.607294244,1.2918336985,2.2746726585,2.5031447755,2.5311334725,2.773692395,4.261856056,4.2367631365,3.3460139065,1.153486117,11.6858041205,6.25142439,12.410672271,12.3631772635,6.3123633805,10.1150963175,4.4482461465,12.5257502655,6.8407399165,10.7623380015,5.5587002685,13.214844846,11.465617171,4.6185783605,6.9165026765,1.8035747125,1.807247984,3.9700763985,2.812172197,3.1074737855,10.8639143975,11.604587499,12.893422109,10.906728365,3.9295884155,6.598494216,13.262521873,3.0337377065,7.271722221,3.0207942705,14.647222438,3.6456161895,13.2804936795,5.2718129375,11.3366232155,5.4575463425,1.795168389,3.4659442955,10.4344395815,10.849539988,9.1803753405,14.81473964,9.0976059515,14.634090899,9.251838155,3.8802722545,11.5246338315,8.6337161515,9.6514578005,10.4517276685,15.500073982,13.5560995505,15.0424742005,9.926588172,13.3380012175,7.80314429,2.403796025,14.9591240925,4.7141900565,7.7167935975,3.1064614585,4.247222496,9.525544845,4.71493711,4.816399128,4.5250242875,4.7979152405,14.4084236795,11.427173299,10.09887733,8.194461939,15.4242342995,2.9257767835,4.3533724195,8.2646643295,9.66305629,10.810963473,15.004008251,9.1428457355,6.4129880745,10.0599121275,2.92995875,3.8089651215,11.4093226395,2.4940147065,6.0239908595,2.3064503545,2.837306283,9.754934072,9.813346766,2.4932286175,8.6802679205,11.155545105,10.3037056085,14.021761999,9.3840918915,14.4656014575,3.8513038305,11.764617698,8.782264691,11.3738359355,14.527047873,18.368299986,13.2944172105,17.795926161,12.7708819935,12.1028372255,13.4069693765,16.8598559555,6.095886204,13.6913475295,15.520357275,9.4416119825,13.867518534,4.4300260365,9.5748699415,4.279037905,13.59726656,7.496186364,12.4200163875,12.2074410235,16.5018246235,12.6555428165,16.2747408535,15.1917135605,6.8005753765,15.515854835,7.981621078,5.471530315,14.0166031055,8.54692176,16.2890037445,13.803603084,11.230123374,15.3736691385,14.0554769175,14.263897781,14.445756295,10.452886009,5.3126052105,15.3292568105,6.238644257,5.1098825255,10.052844825,4.428058777,15.7859736525,11.6903278855
"392","Mitomycin","Thalidomide",2.5793795305,1.2600861275,0.6324025415,2.142446667,2.1548260135,2.754305093,4.147813854,4.1108729845,3.2425378795,1.137873696,8.223492668,0,2.757035151,2.588665568,1.195110059,1.964417528,0.5372058335,2.4913046435,1.189789812,2.260642776,0,8.968634106,2.3250453675,4.079969869,4.6438793515,1.8035747125,1.807247984,0,0.4990258115,0.450732142,2.4986337085,8.5854852005,9.2423956725,7.2416544595,0,1.225818683,9.654605536,0,5.413126432,0,2.9841138925,0,2.4037555535,1.317789406,8.0640523605,1.084479042,0,0,2.4171102315,7.022899776,6.326117473,2.823493845,1.7136612525,2.8146331785,1.913025654,0.368371458,2.3081751305,1.3933281905,1.3555293805,1.580285021,2.841949005,2.6709092265,2.8884011035,1.7651667025,2.530665404,1.3604623005,0,10.259591607,0,5.092666632,0,0,2.0297693455,0,0,0,0,2.9797568115,8.108282074,2.0181002675,1.513797602,3.221255606,2.9257767835,0,1.4333737395,1.8108393495,2.156443448,3.049188443,2.364737347,0,1.938008461,0,3.022375581,2.5960665535,2.4940147065,4.2184619445,2.3064503545,0,2.129151029,2.3004759685,0,1.4886714185,7.7188074635,1.9862907245,2.493363774,1.235936555,2.559641535,0.4288230185,2.04072613,1.542437625,2.0327943515,10.788892904,13.1627436035,9.675316347,12.4288694185,2.7035025115,9.2117644655,9.592699211,12.060719967,4.6142992625,10.109152433,3.3620256435,6.667834002,10.3536922635,3.6933877785,7.261876143,4.1471055465,9.7247758425,5.751968774,9.0721138255,8.593810902,12.1760514455,2.865612548,12.109548204,11.4573270165,6.8005753765,11.46237393,6.4805064665,4.7305810475,10.7612427135,6.6879303105,12.1952175895,3.2546275215,8.813434713,11.560497337,10.851578444,11.019358207,11.2158058265,7.4813223195,0,2.953495169,0.637470796,0.519295659,2.0307123165,0.673059237,10.9417432525,8.2648833135
"393","Thiotepa","Thalidomide",2.5500876125,0.0987833955,2.2265657455,2.0699546465,2.074535627,2.7284463055,4.169662731,4.131559981,3.3028806135,0.0623043465,8.0367455535,0,2.4983071615,2.283227144,1.057297223,1.7743004495,0.5431421285,2.1848847965,1.138558822,2.104465988,0,8.7096545905,2.050820723,4.077467907,4.5667349945,1.8035747125,1.807247984,0,0.486664524,0.430071711,2.345183325,8.337548024,9.0813508425,7.092974685,0,1.1294476915,9.4955848805,0,5.3465842455,0,2.6921536135,0,2.2200310065,1.289320184,2.2228540315,0.9968043175,0,0,2.282028656,1.636581844,1.52928833,2.6396699115,1.580672006,2.6475676545,1.8204625655,0.36371641,2.14306578,1.297711561,1.320272298,1.5405277775,2.6099634895,2.4642947945,2.5747993495,1.536925197,2.361040188,1.1206754825,0,10.048105317,0,1.2969020565,0,0,1.7423465505,0,0,0,0,2.7555221855,7.8839741295,1.741260077,1.334471342,2.858545242,2.9257767835,0,1.3009759175,1.680819029,1.9086779335,2.785678117,2.2260754405,0,1.8344768595,0,2.930918296,2.3755944695,2.4940147065,4.105793902,2.3064503545,0,1.8595148105,2.136839609,0,1.378567856,7.480311556,1.85621447,2.2383016795,1.1912585445,2.3587034755,0.4153781605,1.9499687405,1.354399834,7.7427956765,10.6278036455,12.968150389,9.5520691115,12.1532776525,2.5768647785,9.0098440255,9.4587024715,11.8585498285,4.566011056,9.989805414,3.1396236505,1.6029204975,10.162950755,3.6418683215,7.071256331,4.172355234,9.436101536,5.6174662745,8.8735942425,2.500067415,11.9813332895,2.641523635,11.9185580145,11.252898355,6.8005753765,11.25887152,6.4131824895,4.728830369,10.570977962,6.576112155,11.998275657,3.061080852,8.649541949,11.332940687,10.6935278245,10.8561599805,11.0703953305,7.3314713335,0,2.7626010255,0.6827987275,0.560373612,1.682664331,0.6684280095,10.7493786375,8.095135295
